CustomerID,recency_days,frequency,monetary
13090.0,8.007638888899237,13,8895.82
16033.0,5.004166666418314,20,8778.82
17017.0,2.1374999997206032,20,8694.26
17306.0,10.024999999906868,19,8631.31
16656.0,21.921527777798474,15,8625.8
17243.0,0.974999999627471,26,8531.65
14527.0,2.021527777425945,55,8506.13
12683.0,3.8465277776122093,15,8476.57
18139.0,17.087499999906868,6,8438.34
15358.0,4.156944444403052,22,8347.2
16558.0,0.10416666651144624,20,8338.49
14056.0,0.9680555551312864,23,8152.71
14936.0,33.09722222201526,8,8137.02
16672.0,1.847916666418314,20,8134.94
13854.0,8.155555555131286,25,8109.52
14952.0,59.095138888806105,11,8099.49
18109.0,1.0513888886198401,26,8004.92
14796.0,0.8881944441236556,17,7973.93
15290.0,4.049305555410683,18,7943.22
14849.0,21.077777777798474,25,7930.54
13093.0,275.02499999990687,8,7832.47
12435.0,79.15555555513129,2,7829.89
13629.0,22.978472222108394,11,7792.36
17811.0,3.961111111100763,39,7755.12
15044.0,18.979166666511446,17,7634.73
15194.0,2.902777777519077,15,7616.53
18172.0,14.068055555224419,20,7561.68
13263.0,0.9520833329297602,34,7411.71
12428.0,25.186111110728234,8,7405.26
12980.0,157.1361111109145,9,7374.9
15465.0,19.11041666660458,18,7354.62
12474.0,16.924305555410683,18,7324.09
17396.0,38.94305555522442,7,7312.8
12583.0,2.1965277777053416,15,7281.38
13018.0,15.973611110821366,28,7277.7
18229.0,11.126388888806105,20,7276.9
16729.0,37.93124999990687,21,7202.01
16745.0,86.03611111082137,17,7180.7
16873.0,4.03125,6,7123.62
13324.0,35.848611110821366,10,7121.95
16923.0,11.993055555503815,19,7069.08
13985.0,3.822222222108394,15,7060.13
14961.0,10.130555555224419,9,7044.68
12766.0,3.1694444441236556,7,6989.63
12798.0,9.873611110728234,3,6977.04
12989.0,2.890277777798474,15,6924.11
15502.0,15.001388888806105,10,6923.98
13027.0,113.13263888889924,6,6912.0
16187.0,31.125,15,6911.44
16713.0,18.009722222108394,15,6910.78
17416.0,29.002083333209157,7,6893.42
12705.0,14.981249999720603,9,6868.29
12476.0,15.006944444030523,11,6816.42
12830.0,37.03888888889924,6,6814.64
15601.0,10.899305555503815,14,6776.56
16652.0,58.13333333330229,7,6773.97
18055.0,6.934027777519077,10,6761.34
16532.0,17.07083333330229,3,6748.8
13576.0,9.886111110914499,18,6717.34
15023.0,2.8104166663251817,11,6701.51
15249.0,31.045138888526708,13,6688.46
16746.0,4.011805555317551,18,6680.11
16353.0,3.0187499998137355,23,6675.71
12626.0,22.86388888861984,9,6620.48
16182.0,71.97708333330229,4,6617.65
15144.0,7.901388888712972,17,6580.44
12472.0,31.950694444123656,7,6572.11
17338.0,16.93541666632518,8,6484.75
18223.0,4.152083333116025,14,6484.54
15694.0,0.12916666641831398,14,6479.4
13225.0,2.972916666418314,7,6463.84
13102.0,0.998611110728234,24,6424.09
12431.0,35.03819444403052,15,6419.95
16814.0,13.974305555224419,21,6406.8
13871.0,22.084027777425945,13,6403.25
12359.0,57.00208333320916,4,6310.03
13668.0,2.0270833331160247,21,6309.83
13709.0,3.0986111108213663,13,6307.65
15005.0,15.01736111100763,28,6293.67
16126.0,28.865972221828997,4,6287.77
17315.0,1.0243055555038154,38,6271.15
14057.0,23.095833333209157,17,6211.66
12357.0,32.86319444421679,1,6207.67
14060.0,4.01458333292976,19,6140.42
13418.0,11.10208333330229,18,6127.43
15939.0,89.05555555550382,14,6100.01
17509.0,57.09999999962747,8,6083.64
14735.0,3.0284722219221294,32,6065.69
13097.0,32.08819444430992,10,6003.22
12637.0,66.96111111110076,8,6002.9
14101.0,73.01527777779847,6,5976.79
15382.0,14.077777777798474,6,5955.71
14944.0,29.152777777519077,12,5900.25
13209.0,29.955555555410683,8,5891.61
13534.0,1.9152777777053416,25,5870.08
14505.0,16.87847222201526,8,5859.43
14415.0,0.9249999998137355,13,5855.57
13050.0,14.147222221828997,17,5833.11
12720.0,2.199305555317551,25,5781.73
15218.0,10.043055555317551,11,5756.89
17686.0,6.882638888899237,7,5739.46
13316.0,36.96527777751908,4,5732.93
13178.0,25.85833333292976,11,5725.47
16553.0,162.88055555522442,12,5719.82
13468.0,1.0909722219221294,37,5704.97
14110.0,3.0166666666045785,12,5683.15
17716.0,22.03472222201526,11,5655.99
13004.0,11.057638888712972,18,5655.91
17049.0,2.084722221828997,9,5655.03
18118.0,10.05416666623205,26,5622.68
12839.0,2.011805555317551,14,5591.42
17757.0,0.8881944441236556,30,5589.44
12481.0,22.181249999906868,10,5579.82
14688.0,7.0166666666045785,21,5579.1
14049.0,16.020833333022892,4,5578.72
16767.0,30.13055555522442,11,5575.56
12539.0,21.97222222201526,4,5568.35
16161.0,1.027777777519077,19,5533.67
18225.0,2.9743055552244186,12,5504.96
16609.0,14.970833333209157,7,5493.46
15805.0,22.845833333209157,17,5488.18
16985.0,16.970138888806105,10,5464.12
16265.0,8.839583333116025,9,5447.0
18198.0,3.9173611109144986,17,5425.56
12490.0,4.863194444216788,10,5417.93
17809.0,15.993749999906868,12,5411.91
16701.0,8.069444444030523,13,5398.3
17719.0,37.093055555131286,15,5396.04
17850.0,371.8909722222015,34,5391.21
16303.0,25.084027777425945,3,5360.63
13269.0,0.9145833333022892,15,5343.28
17730.0,2.8798611108213663,13,5298.48
15150.0,16.998611110728234,10,5291.33
17061.0,73.05972222192213,11,5232.23
18226.0,43.968055555131286,11,5228.05
12362.0,2.8819444440305233,10,5226.23
16258.0,44.97222222201526,5,5203.51
13756.0,1.8374999999068677,14,5189.52
16191.0,2.0583333331160247,13,5180.52
15727.0,16.009722222108394,7,5159.06
13599.0,0.8611111110076308,21,5149.92
17858.0,5.037499999627471,12,5140.66
15903.0,9.19583333330229,7,5126.76
13941.0,21.129861110821366,5,5112.96
16700.0,8.076388888526708,13,5076.55
15046.0,8.875,15,5071.47
13139.0,15.955555555410683,7,5064.94
12432.0,42.046527777798474,5,5059.32
17602.0,1.9562499998137355,6,5054.42
15301.0,50.12013888871297,12,5049.95
17426.0,7.779861110728234,6,5037.26
15719.0,32.01458333292976,13,5028.42
14755.0,9.05972222192213,11,5010.28
14562.0,3.0729166665114462,18,5006.77
12444.0,20.97708333330229,5,5005.46
14329.0,16.875,7,4975.24
15032.0,255.9076388888061,3,4959.1
12437.0,1.0520833330228925,18,4951.41
12700.0,7.0854166662320495,4,4939.99
14709.0,14.881249999627471,13,4921.04
15786.0,45.942361110821366,3,4919.0
15547.0,6.998611110728234,14,4910.6
17133.0,15.015972222201526,7,4892.24
12664.0,7.821527777705342,9,4881.88
12688.0,113.1673611109145,1,4873.81
14292.0,7.041666666511446,9,4871.93
17652.0,24.996527777519077,12,4867.72
15738.0,18.183333333116025,16,4812.42
13013.0,0.9090277776122093,13,4810.94
15298.0,1.814583333209157,12,4799.9
15555.0,11.854861110914499,16,4791.87
15187.0,1.037499999627471,16,4777.18
17365.0,12.02569444430992,8,4762.32
12955.0,0.847916666418314,11,4757.16
14180.0,10.079166666604578,25,4748.52
15152.0,9.012499999720603,13,4745.69
16722.0,16.973611110821366,13,4730.81
17690.0,29.89791666623205,15,4726.8
12714.0,8.879861110821366,5,4708.86
14135.0,1.0499999998137355,15,4690.31
14191.0,1.1437499998137355,13,4684.76
14189.0,1.871527777519077,15,4654.08
14390.0,9.959027777425945,9,4642.57
14286.0,23.094444444403052,3,4628.75
14159.0,19.009722222108394,11,4627.98
15291.0,25.074999999720603,14,4623.3
13802.0,138.08055555541068,3,4599.42
15093.0,17.986805555410683,6,4597.02
14004.0,42.92361111100763,7,4582.64
16931.0,4.982638888526708,21,4554.87
17068.0,11.98333333292976,21,4545.89
17613.0,22.08263888861984,14,4544.55
12484.0,32.05069444421679,6,4527.32
13267.0,2.0680555552244186,19,4521.49
12524.0,8.888194444123656,8,4485.72
14426.0,23.01736111100763,10,4481.67
17975.0,14.974305555224419,13,4479.96
12627.0,10.029861110728234,7,4478.53
17364.0,0.15972222201526165,11,4462.68
16984.0,87.96319444430992,2,4459.52
13069.0,0.17430555541068316,24,4431.44
14085.0,1.961111111100763,18,4421.29
15955.0,23.94097222201526,14,4416.26
16626.0,0.03749999962747097,17,4413.1
15874.0,63.013194444123656,7,4405.88
12712.0,28.188194444403052,13,4396.13
14534.0,2.021527777425945,18,4395.65
13505.0,72.03749999962747,4,4393.63
12752.0,80.97083333320916,1,4366.78
16945.0,21.049305555410683,19,4345.5
14016.0,161.05624999990687,4,4341.21
14800.0,47.00277777761221,12,4331.79
17567.0,6.876388888806105,8,4331.48
18251.0,86.9076388888061,1,4314.72
12347.0,1.873611110728234,7,4310.0
17937.0,8.045138888526708,7,4301.22
12536.0,58.91527777770534,1,4279.71
15034.0,15.027083333116025,8,4274.16
14422.0,0.05833333311602473,6,4263.64
12500.0,22.854166666511446,11,4257.82
12757.0,15.013888888526708,9,4232.75
17419.0,10.96041666623205,12,4226.57
14525.0,19.050694444216788,9,4215.9
15804.0,0.013194444123655558,13,4206.39
15971.0,17.0,12,4199.85
12747.0,1.9277777774259448,11,4196.01
14146.0,8.105555555317551,5,4191.0
14277.0,14.90902777761221,3,4188.0
12949.0,30.059027777519077,8,4167.22
13384.0,30.0736111109145,7,4151.93
15570.0,6.918749999720603,12,4148.82
13988.0,19.107638888526708,6,4147.96
12569.0,1.851388888899237,32,4124.69
16592.0,3.959027777425945,16,4113.68
17920.0,3.9312499999068677,17,4107.6
13555.0,73.0097222221084,4,4098.88
16401.0,0.7743055555038154,12,4098.32
18041.0,11.049305555410683,21,4097.37
16670.0,16.1361111109145,11,4095.9
12749.0,3.1208333331160247,5,4090.88
14092.0,7.02569444430992,14,4076.91
12449.0,21.961111111100763,4,4067.29
17377.0,23.064583333209157,20,4058.32
14401.0,3.9722222220152617,13,4051.48
12656.0,16.963888888712972,5,4051.17
16549.0,9.905555555131286,10,4034.9
13815.0,21.938194444403052,4,4027.36
15514.0,11.92361111100763,11,4023.72
12957.0,9.122916666325182,8,4017.54
12867.0,25.888888888526708,7,4009.34
12378.0,129.09444444440305,1,4008.62
16186.0,22.004861110821366,12,4006.94
12841.0,4.067361110821366,25,3991.58
17001.0,0.13333333330228925,11,3989.57
15416.0,64.13333333330229,4,3984.32
12779.0,37.046527777798474,8,3981.36
12727.0,10.044444444123656,7,3980.7
14547.0,3.072222222108394,8,3974.75
14299.0,7.8645833330228925,9,3965.62
13523.0,32.902083333116025,5,3964.88
17611.0,6.972916666418314,15,3961.12
15529.0,22.056249999906868,11,3960.05
13183.0,7.097222222015262,9,3957.78
17769.0,12.063888888806105,10,3957.43
17651.0,11.097916666418314,10,3945.0
17593.0,3.0972222220152617,5,3923.86
15299.0,66.93819444440305,6,3907.01
14739.0,3.830555555410683,7,3902.28
13999.0,9.965277777519077,12,3901.81
14291.0,1.099999999627471,11,3883.25
15195.0,2.0208333330228925,1,3861.0
18073.0,113.9499999997206,12,3859.82
12662.0,0.03541666641831398,11,3849.78
16717.0,23.023611111100763,6,3843.08
13266.0,10.924305555410683,12,3834.26
17091.0,2.08819444430992,9,3827.76
12755.0,280.0055555552244,2,3811.95
12597.0,18.970138888806105,4,3811.22
13435.0,4.920138888526708,7,3809.89
12668.0,11.079166666604578,4,3807.15
15867.0,4.970833333209157,15,3803.6
16145.0,8.095138888806105,11,3799.49
16327.0,13.97708333330229,6,3789.67
16655.0,17.059027777519077,6,3789.52
16168.0,10.003472222015262,27,3787.6
16019.0,46.040972222108394,9,3786.24
12562.0,7.8125,7,3781.74
17173.0,4.923611111007631,8,3766.6
13124.0,89.00347222201526,3,3756.33
12429.0,8.811111110728234,4,3750.4
14145.0,46.02777777751908,4,3742.2
13552.0,65.89652777742594,12,3740.07
16570.0,14.824999999720603,10,3738.4
12502.0,95.04027777770534,5,3723.87
12647.0,21.995833333116025,12,3722.82
13680.0,0.9604166662320495,4,3719.12
17238.0,2.0520833330228925,17,3719.1
16240.0,23.930555555503815,2,3718.8
14364.0,108.07569444412366,8,3717.35
15845.0,17.13055555522442,8,3711.77
15622.0,42.83749999990687,9,3709.56
17819.0,71.08194444421679,7,3704.87
15379.0,168.98402777779847,7,3703.29
14282.0,2.8236111109144986,15,3701.44
12553.0,7.841666666325182,10,3692.28
16253.0,66.15347222192213,2,3683.86
13148.0,28.893749999813735,12,3683.26
15296.0,50.0437499997206,6,3672.86
15808.0,305.928472221829,4,3651.27
12417.0,2.9152777777053416,9,3649.1
13426.0,0.16041666641831398,10,3641.32
16440.0,7.033333333209157,5,3640.67
13381.0,31.036111110821366,6,3639.31
17230.0,263.8597222222015,8,3638.41
16904.0,3.986111111007631,15,3634.95
17528.0,0.9743055552244186,8,3628.5
13327.0,38.103472222108394,8,3627.77
13520.0,58.104166666511446,6,3624.35
13082.0,125.85694444412366,9,3613.63
18079.0,44.890972222201526,4,3613.15
15505.0,52.20416666660458,5,3610.96
16712.0,8.959722221828997,11,3603.66
13137.0,10.02847222192213,8,3603.29
15484.0,0.9076388888061047,4,3590.41
14132.0,1.96875,11,3586.03
16242.0,7.901388888712972,7,3579.86
14543.0,28.00347222201526,16,3565.08
17576.0,7.787499999627471,19,3564.83
14040.0,40.00555555522442,12,3560.32
17203.0,35.015972222201526,6,3560.08
17491.0,0.8555555553175509,10,3558.87
15544.0,8.83819444430992,9,3546.71
14503.0,2.9722222220152617,6,3543.26
12370.0,50.915972222108394,4,3541.94
13448.0,16.01180555531755,6,3534.69
12454.0,55.817361110821366,1,3528.34
17160.0,30.947916666511446,6,3518.03
13953.0,6.865277777425945,7,3515.68
15113.0,9.185416666325182,3,3509.04
16131.0,51.03958333330229,6,3506.54
13334.0,81.89513888861984,3,3502.32
14907.0,2.941666666418314,7,3501.1
16458.0,2.1361111109144986,18,3482.74
14395.0,1.9277777774259448,9,3479.91
13993.0,42.155555555131286,9,3466.36
13014.0,10.015972222201526,10,3466.28
15410.0,83.9187499997206,8,3450.84
16360.0,4.023611111100763,6,3450.41
15129.0,49.92361111100763,11,3447.4
13536.0,0.8416666663251817,7,3444.39
15974.0,38.984027777798474,7,3442.15
17725.0,15.844444444403052,11,3439.08
15676.0,18.006944444030523,3,3435.76
14221.0,41.96388888871297,9,3432.8
12406.0,21.72777777770534,2,3415.3
15981.0,24.201388888526708,8,3408.48
17758.0,18.920138888526708,8,3408.2
13437.0,13.951388888526708,7,3408.06
17669.0,42.16458333330229,7,3406.72
13198.0,9.89791666623205,6,3401.24
15228.0,65.95416666660458,4,3386.71
13842.0,58.08263888861984,9,3385.62
16011.0,7.846527777612209,16,3352.96
14227.0,25.876388888806105,10,3350.96
16818.0,10.089583333116025,11,3349.57
16607.0,17.101388888899237,14,3347.71
17183.0,7.113194444216788,6,3347.31
12643.0,127.99583333311602,6,3344.64
12613.0,56.910416666418314,5,3344.38
13015.0,52.9798611109145,5,3339.64
12594.0,37.02083333302289,10,3338.22
16556.0,66.05138888861984,7,3313.79
13373.0,60.08263888861984,3,3312.25
14841.0,52.907638888806105,6,3295.76
15632.0,15.124305555131286,8,3285.31
12480.0,27.91527777770534,4,3281.63
15764.0,87.78611111082137,6,3279.97
17723.0,126.75902777770534,6,3276.4
14702.0,0.722916666418314,17,3251.79
12619.0,15.915277777705342,8,3251.56
13952.0,217.15972222201526,2,3251.07
15708.0,40.08055555541068,7,3235.25
13047.0,56.06597222201526,9,3232.59
14175.0,59.03819444403052,3,3222.3
13880.0,20.962499999906868,13,3219.77
15443.0,1.090277777519077,7,3213.59
14388.0,9.970833333209157,8,3212.84
16107.0,17.131944444030523,7,3204.16
18087.0,290.0881944443099,1,3202.92
13868.0,6.845833333209157,2,3192.54
13758.0,11.068749999627471,7,3190.55
14844.0,63.089583333116025,4,3189.81
17220.0,23.96041666623205,14,3187.55
17050.0,95.959722221829,6,3185.64
12456.0,43.92291666660458,3,3181.04
17672.0,49.938888888806105,2,3178.17
16837.0,30.932638888712972,11,3170.98
16041.0,30.01736111100763,3,3166.4
17863.0,58.961805555503815,6,3160.0
15065.0,37.12847222201526,4,3158.13
17685.0,16.05138888861984,7,3155.83
13268.0,17.052777777425945,10,3152.71
15861.0,11.868749999906868,8,3146.92
14235.0,74.92569444421679,5,3144.86
17231.0,11.897222221828997,10,3124.72
13685.0,2.0479166666045785,7,3119.44
16678.0,2.0229166662320495,12,3109.99
13742.0,16.07152777770534,12,3107.87
14099.0,15.956249999813735,11,3104.17
15491.0,94.87083333311602,6,3100.09
14257.0,63.83055555541068,5,3099.72
14565.0,95.15486111072823,4,3099.12
13135.0,196.0819444442168,1,3096.0
16156.0,8.005555555224419,9,3092.04
13362.0,8.922916666604578,4,3090.74
16218.0,29.118749999906868,7,3084.68
13869.0,122.95624999981374,4,3083.65
17059.0,29.015972222201526,5,3080.39
15998.0,36.00347222201526,5,3080.22
18272.0,2.0048611108213663,6,3078.58
12910.0,22.93194444430992,8,3075.04
13631.0,99.12013888871297,11,3070.42
16940.0,51.98263888852671,3,3049.88
16393.0,1.9993055551312864,13,3040.96
16326.0,5.1104166666045785,14,3039.22
17799.0,21.898611111100763,10,3039.17
16905.0,4.950694444123656,7,3037.6
16709.0,84.07916666660458,5,3029.87
12598.0,9.022222221828997,8,3023.08
12395.0,18.89513888861984,12,3018.63
18094.0,81.14027777779847,7,3017.3
14456.0,4.95208333292976,9,3014.32
12754.0,235.15972222201526,3,3010.74
15521.0,39.96388888871297,8,3000.2
17659.0,16.972916666418314,12,2999.46
17504.0,205.99374999990687,9,2997.03
12670.0,9.893749999813735,5,2996.05
14307.0,88.13333333330229,6,2995.72
15687.0,8.178472221828997,9,2993.1
14639.0,51.905555555131286,6,2984.49
14032.0,1.8937499998137355,11,2975.59
15854.0,3.9659722219221294,12,2969.12
16497.0,49.07986111100763,6,2965.69
17924.0,11.152083333116025,7,2962.5
16686.0,46.959027777425945,7,2959.88
14868.0,2.9173611109144986,8,2953.59
12916.0,138.09375,4,2944.95
17444.0,147.03125,3,2940.04
16316.0,63.959722221829,8,2938.91
17512.0,28.027083333116025,10,2924.99
15606.0,60.87708333320916,9,2920.16
12906.0,11.121527777519077,5,2919.81
14112.0,22.013888888526708,7,2915.15
12438.0,13.973611110821366,2,2906.85
13451.0,25.86944444430992,5,2898.26
17644.0,0.9631944443099201,11,2895.64
18144.0,7.002777777612209,12,2888.75
12408.0,32.015972222201526,5,2888.55
13735.0,24.066666666418314,4,2883.54
16633.0,16.964583333116025,6,2883.1
14251.0,1.1791666662320495,5,2879.7
17728.0,3.1652777777053416,3,2876.01
14005.0,9.006249999627471,5,2874.72
12473.0,53.05763888871297,3,2873.73
15628.0,4.101388888899237,9,2870.24
13901.0,71.91805555531755,5,2867.2
12685.0,27.961111111100763,6,2863.08
14530.0,25.09166666632518,6,2862.11
18145.0,12.061111110728234,4,2861.55
14535.0,59.88263888889924,3,2854.84
14711.0,9.911111110821366,11,2839.62
14852.0,57.979166666511446,6,2836.69
14842.0,43.00902777770534,4,2824.69
16871.0,21.72430555522442,6,2812.34
12356.0,22.17361111100763,3,2811.43
18230.0,8.977777777705342,7,2810.2
16928.0,79.90277777751908,17,2806.75
17596.0,22.94374999962747,7,2806.69
14572.0,2.923611111007631,7,2804.54
16081.0,55.98888888861984,5,2799.42
13769.0,1.9041666663251817,10,2796.51
14903.0,20.863194444216788,5,2795.33
12578.0,20.97222222201526,2,2794.51
12758.0,116.10277777770534,2,2791.59
17739.0,11.151388888712972,7,2791.35
14626.0,23.092361110728234,4,2791.27
16764.0,3.0479166666045785,13,2790.95
17213.0,39.91458333330229,7,2781.23
12388.0,15.013888888526708,6,2780.66
15984.0,2.023611111100763,10,2780.63
14121.0,3.021527777425945,4,2780.15
13870.0,1.9770833333022892,8,2770.94
15993.0,8.086805555503815,7,2768.97
15114.0,29.90625,10,2760.56
13971.0,18.030555555131286,8,2758.26
13230.0,3.865972221828997,14,2755.63
15321.0,70.13194444403052,3,2748.31
17084.0,34.91388888889924,2,2747.99
14854.0,77.82638888852671,7,2740.03
13174.0,15.927083333022892,3,2738.82
16003.0,29.120138888712972,5,2735.37
12840.0,143.13958333292976,4,2726.77
15673.0,87.85972222220153,4,2726.23
12380.0,21.057638888712972,4,2724.81
17838.0,26.0625,5,2720.8
14125.0,10.002083333209157,3,2720.63
14808.0,39.02013888861984,8,2718.6
15356.0,30.98541666660458,10,2718.03
12708.0,29.123611110728234,10,2712.91
16938.0,8.104166666511446,4,2711.68
15696.0,32.9499999997206,8,2711.11
17069.0,27.817361110821366,9,2709.7
13285.0,22.9798611109145,4,2709.12
15796.0,0.7048611110076308,8,2707.61
13654.0,42.85138888889924,6,2707.33
14107.0,51.02638888871297,7,2703.23
14732.0,7.927777777425945,8,2702.49
17386.0,7.05694444430992,6,2686.42
12625.0,211.12222222192213,2,2683.82
13883.0,10.086805555503815,5,2674.48
18097.0,7.065277777612209,6,2662.4
14713.0,8.849999999627471,11,2662.2
12360.0,51.89444444421679,3,2662.06
14439.0,319.0493055554107,1,2661.24
15671.0,18.004861110821366,7,2657.13
12721.0,31.02569444430992,6,2656.13
13851.0,95.0097222221084,3,2651.46
16618.0,30.956944444216788,5,2647.59
13658.0,9.109027777798474,5,2639.17
17655.0,10.052777777425945,7,2638.94
13771.0,63.938888888806105,4,2634.45
12520.0,78.89374999981374,5,2634.26
17402.0,4.107638888526708,13,2633.85
18260.0,172.00902777770534,6,2628.35
15752.0,39.05069444421679,7,2626.6
13422.0,63.96388888871297,1,2626.3
13644.0,15.946527777705342,4,2624.26
17346.0,3.022222221828997,15,2622.88
18210.0,1.0749999997206032,6,2621.38
16255.0,16.006944444030523,8,2619.91
14262.0,7.939583333209157,8,2618.23
13021.0,3.842361110728234,9,2616.38
15782.0,9.084027777425945,3,2614.74
14397.0,2.144444444216788,19,2612.96
18075.0,22.89513888861984,10,2611.75
12836.0,58.90277777751908,4,2610.36
12726.0,27.96875,7,2609.1
13136.0,55.964583333116025,5,2607.61
13983.0,29.072222222108394,12,2603.43
17317.0,45.81319444440305,3,2600.34
17965.0,37.138194444123656,14,2599.19
12600.0,28.097916666418314,10,2599.04
14408.0,10.047916666604578,7,2599.03
13895.0,27.828472222201526,4,2593.07
16919.0,155.96875,11,2592.25
16241.0,9.07083333330229,13,2590.31
14243.0,8.068055555224419,10,2588.77
13804.0,30.012499999720603,7,2588.39
18077.0,7.970833333209157,11,2584.41
13911.0,56.879861110821366,9,2580.91
14546.0,4.993055555503815,5,2573.93
18245.0,6.918055555317551,7,2567.06
15485.0,29.929861111100763,3,2564.5
16308.0,37.05972222192213,4,2560.0
16912.0,28.022222221828997,11,2555.58
15033.0,4.006944444030523,10,2553.88
14334.0,16.117361111100763,8,2552.21
14676.0,30.972916666418314,6,2548.24
14776.0,50.8861111109145,11,2538.3
17700.0,16.040972222108394,4,2534.64
15572.0,4.111805555410683,7,2533.42
14659.0,8.02291666623205,9,2529.93
17314.0,24.13124999962747,8,2527.92
14701.0,10.00833333330229,9,2526.09
13394.0,1.0513888886198401,8,2520.02
17449.0,1.8291666666045785,7,2516.21
15245.0,133.74583333311602,3,2515.84
13344.0,67.12847222201526,3,2511.69
